tconst	averageRating	numVotes
tt0696207	6.7	26
tt8535496	6.6	13
tt12093106	7.7	15
tt13073378	9.7	47
tt3093166	7.8	1098
tt0679105	8.2	15
tt0054463	5.8	329
tt6930134	7.2	170
tt12264966	6.4	1654
tt4500748	6.9	12
tt4168940	6.2	42
tt4125912	7.0	5
tt0887988	1.9	290
tt10752094	3.0	23
tt0862189	7.7	87
tt6599566	6.3	14
tt5266010	8.3	67
tt6141156	8.5	68
tt0451138	6.4	19
tt11581202	5.8	10
tt9844724	5.0	6
tt0111245	3.5	197
tt1591123	5.3	270
tt9864898	8.4	12
tt4096762	5.4	189
tt7314896	8.9	7
tt0047331	6.1	281
tt7493184	5.3	78
tt4416722	7.8	10
tt0001443	5.8	16
tt4136860	8.0	11
tt10593116	5.7	52
tt0062927	6.8	20
tt11930316	7.5	94
tt15385486	7.7	9
tt7234082	5.1	7
tt0255066	8.9	28
tt0645276	7.2	13
tt7177628	7.8	123
tt4317120	7.2	16
tt0106342	6.8	3702
tt1116773	8.2	12
tt9722800	7.6	15
tt2341572	7.2	10
tt0970510	8.6	25
tt3371194	6.5	394
tt3919008	6.0	26
tt7583568	6.7	165
tt1023082	5.0	13
tt5229934	7.3	7
tt1799110	6.8	479
tt0118578	3.7	804
tt2811716	6.3	9
tt2458700	7.8	12
tt7310892	6.7	15
tt1610527	8.1	53470
tt0196653	5.5	23
tt0591319	6.9	18
tt2951250	8.6	250
tt1724758	7.6	77
tt0117276	6.1	6764
tt4816076	7.6	100
tt4235552	9.3	1377
tt0954170	6.8	7
tt7843060	7.4	8
tt1877368	8.6	11248
tt0850445	7.0	8
tt1082517	6.7	59
tt0312240	8.2	58
tt3232316	7.0	219
tt13153902	9.8	25
tt12961768	8.4	12
tt2369101	8.1	8
tt0578792	7.2	11
tt0160573	6.8	21
tt0032409	6.2	52
tt1114687	6.8	22
tt0395379	5.2	6
tt0414717	5.6	7
tt0435459	5.1	31
tt0059644	5.2	33
tt2575986	7.2	101
tt9370078	7.4	140
tt1288582	5.0	10
tt6407304	8.2	92
tt16391370	7.8	70
tt1800313	5.0	31
tt5845776	4.7	6
tt5837852	6.4	64
tt2631554	5.4	75
tt0449571	5.7	103
tt0701156	8.1	2421
tt22169684	7.6	5
tt0162946	4.5	104
tt0552730	4.1	25
tt12565526	7.6	79
tt11585026	5.4	5
tt1649301	6.6	26
tt1028230	7.0	7
tt1172041	8.2	26
tt0917607	8.6	43
tt6500474	7.8	5
tt1667488	6.9	12
tt1383836	7.6	31
tt1457634	7.4	21
tt1143126	8.8	22
tt4276418	6.6	17
tt0792604	7.6	17
tt0074249	5.9	75
tt11137960	7.3	11
tt5884940	5.9	17
tt2872810	4.6	1945
tt1140534	7.4	74
tt0098908	8.6	119
tt0404552	4.2	1743
tt0586089	7.8	12
tt4056986	7.9	11
tt11673334	6.0	5
tt7329298	7.0	113
tt0747169	7.3	21
tt0740793	6.9	15
tt0629461	7.5	311
tt22446848	7.5	35
tt0397902	7.1	83
tt16793640	6.9	15
tt0748515	7.3	124
tt4148722	6.8	22
tt1159527	5.7	18
tt2872946	7.3	239
tt0869162	4.5	56
tt0395625	8.1	13
tt8564382	7.0	9
tt0323970	6.3	19
tt0993782	6.3	35
tt1065826	5.2	17
tt0177788	5.5	30
tt4937380	7.6	78
tt22869272	6.5	30
tt6009508	7.5	14
tt0192462	7.5	107
tt0305772	6.3	67
tt1883550	8.1	36
tt3214040	8.6	8
tt0061559	5.2	58
tt0080710	5.3	130
tt0210205	6.4	280
tt0018328	6.1	3734
tt0946706	5.3	9
tt0017338	6.1	125
tt0357278	9.6	5
tt1296554	6.7	15
tt3348592	8.2	5
tt7304974	2.3	12
tt0814151	6.4	17
tt0364524	5.8	6
tt0746263	7.3	31
tt0509385	7.6	11
tt1636736	5.9	26
tt13920920	7.2	210
tt3038598	7.7	27
tt14224656	6.4	5
tt1511497	7.9	15
tt7795464	7.8	784
tt1520969	8.5	21
tt1924228	4.6	70
tt1057384	7.1	24
tt0038887	6.1	36
tt5939998	7.0	7
tt1086711	8.8	29
tt9155064	8.4	202
tt2097486	8.0	1778
tt2013644	7.3	14
tt10081202	7.1	432
tt0320425	8.8	360
tt0467847	8.2	14
tt1631261	7.6	60
tt6089078	6.4	9
tt14391578	7.4	62
tt9784202	7.8	107
tt0653365	7.8	59
tt11171636	6.6	5
tt0057576	6.8	30
tt3233676	8.0	455
tt8055350	6.8	5
tt3086320	5.0	6
tt4975544	6.7	19
tt12605620	7.5	13
tt1940651	8.2	6
tt0666594	7.9	502
tt0034128	5.8	336
tt0787037	8.2	15
tt1225794	7.0	18
tt1519666	7.1	263
tt11106816	8.8	8
tt1332513	3.6	5
tt8295716	8.1	12
tt1032808	5.5	17
tt0653262	7.3	18
tt0634218	7.7	98
tt3820728	6.8	90
tt2404730	8.6	11
tt0043852	6.8	510
tt8953816	7.6	15
tt2649098	6.6	8
tt1624683	8.3	12
tt2076539	5.4	56
tt5754890	6.9	17
tt15407306	6.9	49
tt0739186	7.8	37
tt6975700	7.6	45
tt1710252	7.9	430
tt0074179	7.0	807
tt8090492	8.2	15
tt4224486	6.8	39
tt11833398	5.8	12
tt0210719	5.7	1870
tt8272308	7.5	12
tt9685774	5.8	9
tt0892106	1.3	85
tt13142920	8.1	15
tt21067844	6.5	6
tt1264900	6.9	2481
tt5320970	2.8	14
tt5000034	4.3	19
tt3257674	8.1	143
tt0522407	7.2	7
tt6604938	8.1	16
tt1863938	6.6	167
tt6001878	5.6	117
tt2457538	7.1	35
tt3965010	7.5	14
tt9028432	7.8	31
tt2344069	6.1	9
tt0123114	5.9	325
tt2018164	6.6	76
tt3479892	4.2	38
tt0762735	6.8	18
tt12992380	6.7	42
tt9460652	8.2	291
tt0032089	6.9	12
tt0835507	7.4	352
tt0656434	7.7	114
tt3483460	8.5	11
tt0065768	6.0	52
tt1606306	7.5	824
tt20199508	8.5	6
tt2361347	7.9	55
tt0020392	6.6	272
tt0007867	7.3	54
tt14780354	3.5	46
tt12027248	5.7	30
tt1954533	6.2	32
tt0797025	5.8	123
tt0181206	7.2	152
tt2414186	6.8	32
tt2058670	7.1	91
tt0868727	4.4	19
tt2325725	3.2	14
tt0491666	6.0	30
tt1583441	7.4	1653
tt0216452	7.1	45
tt3190506	7.4	13
tt0092384	8.1	31
tt3692530	5.9	13
tt12325106	7.9	12
tt8515788	8.0	7
tt0111377	6.0	64
tt0121442	6.2	2288
tt10270314	7.7	8
tt10888670	6.2	9
tt5239948	8.6	9
tt1768075	6.4	28
tt0645991	8.1	152
tt0038982	6.3	529
tt0709725	7.7	8
tt0688352	8.2	2440
tt8510288	7.9	9
tt0510280	7.8	203
tt0223863	7.8	10
tt1403136	5.8	9
tt9540772	5.6	17
tt0876287	4.2	148
tt1282919	8.6	16
tt0599340	6.3	11
tt0354066	5.2	13
tt8892964	7.9	70
tt0322658	7.2	10
tt1597033	4.2	2610
tt0091321	6.8	16
tt15226594	6.7	50
tt12899584	7.6	6
tt3795648	6.8	5
tt1566002	6.9	36
tt6016782	1.1	22
tt11305222	7.6	122
tt0683883	8.0	81
tt0039224	7.6	10786
tt7806706	9.3	7
tt13212748	7.6	310
tt0838939	7.1	26
tt5775794	6.1	10
tt2741228	9.1	55
tt0613981	7.5	110
tt0052292	5.0	47
tt0530282	7.4	9
tt22089010	5.1	18
tt0664387	7.7	56
tt0793106	6.4	63
tt0067117	5.8	21
tt4401616	7.7	27
tt2366311	7.2	21
tt1362679	7.8	20
tt5686654	6.7	8
tt0157771	6.3	48
tt6644358	4.9	458
tt1949171	7.0	39
tt11872360	8.6	8
tt9061594	8.1	14
tt16610512	7.9	17
tt9357992	6.0	5
tt1949531	6.9	10
tt8216074	7.9	11
tt1924099	7.6	14
tt5491470	6.4	119
tt7084418	3.5	162
tt15715614	7.3	72
tt19781684	6.3	8
tt0601397	7.6	150
tt0776730	6.8	14
tt0483724	7.2	29
tt0841010	7.2	116
tt0372884	5.8	6242
tt0085571	5.6	190
tt2583866	6.1	17
tt0234863	5.2	6
tt0824954	7.5	719
tt11488280	5.8	32
tt2724236	5.6	1815
tt2297444	8.1	177
tt2177922	8.4	8
tt21157970	7.1	36
tt8769268	6.6	19
tt1670624	3.9	11
tt5338496	7.3	7
tt0038443	5.9	90
tt13993986	7.2	9
tt0990138	3.2	6
tt15822666	7.3	146
tt1521874	5.4	436
tt0733108	8.0	9
tt8922366	8.3	13
tt3276862	7.4	325
tt0506540	6.9	23
tt0265645	8.1	17
tt1002887	7.8	1143
tt13012764	5.4	10
tt7441778	3.8	20
tt1977703	5.6	7
tt0348573	5.9	18
tt0078836	5.8	2541
tt0179911	5.5	18
tt7142424	7.1	18
tt5888614	8.8	9
tt3703438	7.1	10
tt1575088	6.6	20
tt0478942	8.4	31128
tt2080466	7.4	7
tt14466414	8.8	601
tt9574128	8.4	5
tt0690795	7.5	40
tt2673754	7.7	12
tt2120300	5.9	8
tt1211780	7.7	29
tt15845568	8.0	5
tt11495806	2.5	28
tt12747876	9.0	1134
tt7137660	7.0	14
tt4300452	6.9	23
tt0685618	7.8	780
tt0417569	4.0	10
tt4844288	6.1	1740
tt0020796	5.2	222
tt0774068	7.9	19
tt0205647	6.1	17
tt0500285	6.3	18
tt1414510	8.7	19
tt0174165	8.6	11
tt1479333	6.2	13
tt1833009	3.7	15
tt0996235	6.4	52
tt1605525	8.2	27
tt0721282	8.0	44
tt0263713	7.4	10
tt0545352	7.8	45
tt4797182	2.5	164
tt2909460	6.7	13
tt0291282	6.1	40
tt1532467	4.9	67
tt10537484	5.3	77
tt1526813	7.4	41
tt0020572	5.9	782
tt2338400	2.4	7
tt0629087	8.6	74
tt0165031	5.3	29
tt0121729	3.5	50
tt6487472	6.3	6
tt0397777	8.0	23
tt8532318	7.4	12
tt1687277	4.8	1146
tt1863332	6.3	47
tt1193903	8.9	69
tt0134572	5.0	27
tt0232160	4.7	37
tt15393928	9.8	9
tt1877243	6.9	13
tt11803654	6.7	174
tt12317992	8.9	45
tt0701028	3.8	55
tt4320058	7.6	24
tt7143436	7.7	11
tt1185249	7.1	16
tt0955788	8.7	52
tt5204542	6.7	15
tt6330246	6.9	1715
tt6032120	4.0	12
tt2333906	8.4	14
tt3324286	6.0	818
tt3824162	7.4	80
tt15526560	9.0	9
tt9834314	8.2	5
tt0111704	5.8	673
tt0496333	3.6	19
tt8799342	7.6	133
tt26542430	8.6	33
tt4743022	6.0	26
tt15202156	7.4	14
tt19488398	8.8	397
tt14451322	9.9	14
tt0046408	7.5	2096
tt0403812	6.8	7
tt4883540	6.6	33
tt8178268	5.8	13
tt8013338	8.2	15
tt1221673	6.3	10
tt6504052	6.1	15
tt3813636	8.9	12
tt11726078	6.6	16
tt9526152	6.8	1397
tt4414122	10.0	41
tt1386835	7.9	9
tt0386704	6.7	20
tt0098177	6.1	9
tt4129802	6.5	165
tt0104740	7.1	7820
tt9285510	7.7	80
tt3307724	8.7	155
tt1959578	3.9	20
tt0188355	8.5	16
tt6078544	8.2	5
tt0309622	5.1	227
tt0564096	7.0	16
tt0825647	7.0	19
tt11767082	5.8	144
tt5970928	5.7	159
tt0085487	6.4	42
tt0425610	6.6	431
tt0377287	6.4	31
tt15680462	7.6	105
tt0426163	7.4	10
tt0586371	8.2	25
tt2105941	7.6	106
tt0833280	6.8	52
tt4122656	8.4	1548
tt0768399	7.5	2479
tt2480004	3.6	127
tt0193614	7.8	13
tt3019384	7.3	94
tt0082132	6.1	23
tt15908890	9.0	16
tt14533990	7.2	5
tt4449300	6.6	7
tt0673172	8.9	330
tt16406014	9.2	4803
tt5120246	8.3	26
tt1087455	5.6	179
tt5905490	5.6	24
tt10990630	8.0	7
tt9803682	6.2	1045
tt12682360	6.6	14
tt0593892	6.4	63
tt2403267	7.5	35
tt0846624	7.4	34
tt10127760	7.5	185
tt0344937	4.3	11
tt10278688	5.7	21
tt0337173	5.6	39
tt0425834	7.0	14
tt8227030	8.0	8
tt3848072	5.6	386
tt0873413	6.0	85
tt0038179	6.0	65
tt21815216	5.4	10
tt0779616	6.5	47
tt0927925	4.0	23
tt0243711	8.4	6
tt1934469	4.8	125
tt10932120	6.1	27
tt15043632	8.5	12
tt1465866	5.5	6
tt11312394	6.1	125
tt15302546	6.0	676
tt6352800	6.0	30
tt0073240	6.0	6794
tt6879394	7.3	22
tt7089716	8.6	142
tt7328004	4.9	40
tt0996840	8.2	153
tt0065085	6.2	420
tt0141657	5.7	25
tt8136112	6.0	8
tt6237666	6.9	20
tt11577876	8.9	17
tt6296656	8.0	26
tt3078752	3.0	151
tt1626164	6.5	22
tt17037936	8.1	81
tt5803738	7.6	11
tt14281798	7.0	6
tt2552248	6.0	14
tt1688395	9.1	1529
tt5499632	4.8	13
tt1095478	8.0	25
tt11404240	6.6	14
tt1185784	6.5	28
tt12133552	6.8	40
tt0020415	7.2	24
tt13841812	2.0	30
tt1820517	7.6	13
tt10057618	7.7	6
tt0510718	5.9	23
tt0585727	9.6	16
tt0001564	4.1	31
tt3429354	7.9	3214
tt7509474	6.0	8
tt1536540	6.4	10
tt5671364	4.8	11
tt4511920	2.0	15
tt21805194	7.4	8
tt3630600	9.0	5
tt2903664	7.4	12
tt2515034	5.8	42089
tt5655942	9.8	10
tt1563711	6.9	481
tt0082983	5.3	185
tt1200913	7.4	19
tt8655664	6.6	28
tt1248072	7.1	162
tt0517243	6.1	29
tt0686439	7.7	18
tt0105639	6.2	355
tt0988373	8.0	15
tt14465178	8.3	439
tt13704414	8.1	60
tt0974785	8.6	7
tt4057268	7.6	45
tt1961988	8.6	11
tt0845094	6.9	10
tt6010708	5.0	17
tt13845218	6.6	27
tt5180996	8.5	17
tt7630200	7.0	15
tt7732434	7.8	69
tt6203430	7.6	10
tt2153270	8.0	24
tt0421023	8.5	31
tt0087537	7.8	2991
tt21383632	6.5	37
tt11396318	7.9	223
tt0148597	9.4	9
tt2599878	4.2	168
tt1692194	7.5	34
tt6119386	7.1	36
tt1374870	8.7	27
tt8413312	5.4	6
tt10044674	4.8	18
tt0110538	5.4	12537
tt5050202	6.0	112
tt1340613	4.6	19
tt3180136	7.9	777
tt0316259	7.7	15
tt5700044	8.2	304
tt13158356	7.9	3047
tt0177498	4.5	17
tt0228149	5.3	362
tt0964753	6.0	9
tt5305452	6.0	42
tt1692572	6.9	14
tt2860376	7.8	245
tt0176266	7.3	87
tt8479206	5.0	10
tt4016634	7.2	124
tt2338635	7.5	15
tt6362818	6.3	47
tt13162368	7.0	6
tt0025162	6.7	69
tt2532862	6.5	40
tt9099126	7.9	210
tt10617652	7.6	789
tt14832064	8.4	33
tt0584128	6.8	222
tt7008872	6.9	39934
tt0914181	7.4	140
tt14216406	7.3	7
tt9145436	6.9	18
tt0447614	6.3	40
tt1505281	4.4	57
tt0412201	7.2	17
tt0352314	7.5	7525
tt0583479	8.6	4748
tt0734776	7.4	428
tt10222908	7.2	120
tt8893404	9.6	5
tt5546220	8.2	13
tt0320513	5.9	106
tt4831404	8.1	46
tt1401710	7.5	47
tt3281060	7.0	51
tt4049876	6.1	19
tt0165941	5.6	15
tt1021095	5.0	7
tt9213786	6.0	34
tt0780823	6.8	120
tt3436064	8.2	12
tt8193232	6.6	10
tt0592763	8.5	94
tt6551188	9.0	11
tt12397680	8.1	374
tt4491626	8.0	878
tt1918595	8.9	3066
tt0104575	6.3	1221
tt1456057	6.5	144
tt5167076	6.5	21
tt5012860	7.3	13
tt2141130	8.4	9
tt23741496	9.2	41
tt0056722	7.4	538
tt0275006	6.0	63
tt2035589	6.9	14
tt5462618	6.9	13
tt11137340	7.7	9
tt4400688	4.6	122
tt3410666	8.7	64
tt0938466	6.4	12
tt0723718	7.3	28
tt2855554	8.0	7
tt5883022	6.3	31
tt1356908	4.8	6
tt2114503	7.1	43
tt1308011	5.3	32
tt4462068	7.6	74
tt0226921	8.0	104
tt0489597	8.0	3378
tt1198834	6.8	10
tt9891412	5.0	8
tt0111616	6.8	7
tt5002850	6.5	30
tt0121996	2.5	12
tt0793117	6.9	49
tt13132558	3.7	102
tt5985362	8.1	15
tt8480974	8.3	8
tt8879282	6.7	20
tt2154095	5.1	7
tt0441733	6.7	358
tt7290778	6.6	61
tt13630670	7.4	10
tt10428030	4.2	152
tt3461860	7.7	84
tt0410812	8.3	8
tt1483161	5.4	77
tt0233565	5.8	17
tt6649476	7.6	9
tt3571864	1.8	11
tt8671138	5.0	25
tt8541440	5.0	147
tt0122120	7.3	157
tt13423096	7.2	19
tt0082510	5.9	171
tt0165435	6.4	104
tt0496601	7.9	62
tt7853508	7.6	19
tt0188719	6.3	18
tt5432958	7.5	63
tt6154598	3.5	16
tt5227408	6.5	24
tt11032584	7.6	22
tt0284110	9.1	8219
tt0114585	5.4	313
tt1724527	8.1	15
tt20852108	8.6	648
tt3090208	8.2	29
tt8948168	6.6	12
tt1451632	5.9	371
tt4439770	8.6	11
tt1083914	7.0	106
tt6391128	7.1	3374
tt1238547	6.9	154
tt2624866	4.1	1506
tt11102856	6.5	11
tt0151227	5.6	8
tt1714304	4.8	10
tt2072227	7.3	10309
tt13875464	7.1	9
tt0059729	7.0	2319
tt2612692	4.6	16
tt1118276	8.9	1114
tt0033493	5.7	154
tt0879422	6.5	16
tt3720316	9.2	6
tt0072926	6.3	20707
tt0657244	7.9	263
tt14870972	7.6	31
tt1801468	7.8	7
tt0910831	5.8	15
tt0345303	6.8	9
tt0520595	7.9	116
tt3804160	8.5	6
tt0270904	8.1	126
tt1144024	6.6	13
tt2506432	7.8	1000
tt0828745	8.2	6245
tt0180623	4.5	48
tt2617084	5.5	7
tt10548880	7.6	34
tt0486220	6.1	41
tt0294869	6.2	283
tt2409416	8.8	15
tt0442220	6.9	179
tt0288176	6.2	58
tt2393573	6.1	37
tt19843294	8.4	52
tt0490937	6.2	13
tt15375502	7.6	28
tt0729705	8.4	250
tt5374632	8.1	8
tt0085935	3.8	1828
tt0131618	5.2	16
tt16118830	5.6	5
tt5532892	7.1	173
tt12123726	1.7	26
tt1518342	7.5	90
tt22863296	4.9	10
tt3986226	6.2	10
tt0769217	7.9	183
tt0768876	7.6	139
tt0924177	5.4	66
tt6698250	6.9	29
tt6382702	6.5	25
tt0223955	6.2	12
tt1954379	5.4	41
tt3251412	6.0	7
tt3295368	7.2	27
tt15157144	4.2	5
tt0606035	8.5	5464
tt0550497	7.4	2042
tt26898016	7.4	29
tt0191490	5.8	8
tt1489200	7.9	40
tt0427829	3.6	314
tt5105142	7.2	10
tt21882540	5.4	11
tt0119960	4.7	272
tt1601550	7.9	41
tt9652888	4.3	626
tt0782010	8.0	24
tt1834361	6.8	8
tt0142830	4.3	9
tt2647258	6.7	10070
tt0210928	4.6	6
tt0871312	7.7	19
tt13599166	7.1	7
tt4354316	7.8	45
tt10316616	8.0	9
tt10080458	7.6	7
tt8885454	7.4	9
tt13199980	8.4	176
tt2551764	7.6	23
tt0176226	7.1	113
tt5766206	8.4	21
tt1974872	7.4	73
tt0492818	4.5	46
tt3656688	7.8	19
tt8755904	8.1	9
tt0892050	8.8	68
tt0825283	3.6	4602
tt0287513	6.2	78
tt0096032	6.3	91
tt0498636	7.0	108
tt3276664	7.1	15
tt13199492	7.9	14
tt2982902	6.6	18
tt11202754	6.9	10
tt0252768	8.3	89
tt18394566	7.0	9
tt0525442	8.4	57
tt9569474	6.6	90
tt0588568	8.5	33
tt13056526	8.9	19
tt7281196	7.9	9
tt7724998	7.6	13
tt0596543	6.0	14
tt0525545	7.6	29
tt0037927	5.7	89
tt0852560	5.8	8
tt3003082	6.9	63
tt4455240	5.8	55
tt0323097	8.5	15
tt11138268	7.7	8
tt0295778	5.0	23
tt22169864	6.6	5
tt0498379	6.9	137
tt22816634	7.6	5
tt1441439	5.7	7
tt0501697	6.8	30
tt0044534	6.5	8
tt0646259	6.9	53
tt0432977	6.5	19
tt1736641	5.0	31
tt0097844	4.1	338
tt7746590	6.5	410
tt0957397	8.6	21
tt0505646	6.0	10
tt0839433	8.2	1205
tt0629238	7.5	245
tt5963854	8.8	11
tt8868972	8.2	6
tt12257650	4.4	46
tt14450978	1.4	437
tt4447430	7.8	564
tt0865137	7.5	92
tt0883962	7.1	146
tt1438509	7.1	39
tt8185194	8.5	35
tt0713821	4.2	6
tt2435758	6.4	17
tt0394792	7.4	14
tt15527576	7.6	45
tt1578568	7.8	78
tt13059796	8.7	15
tt15234012	7.5	103
tt1119633	8.6	18
tt2064927	6.8	7
tt2942238	8.6	11
tt10796458	7.8	5
tt16175880	6.9	35
tt2133540	8.4	12
tt6057460	7.1	12
tt0613325	7.8	149
tt1974377	7.2	287
tt0807757	7.8	9
tt0054717	6.2	83
tt0178217	5.6	17
tt11859406	8.3	14
tt0283850	3.8	9
tt1337392	6.2	12
tt25965638	8.5	12
tt1392779	7.2	91
tt0274533	8.2	896
tt6421872	8.0	8
tt0612812	6.3	8
tt0149932	6.5	32
tt2178332	5.0	6
tt0077992	5.6	219
tt0352497	7.4	6
tt1866078	9.0	7
tt25402908	8.1	11
tt0530781	8.0	11
tt0714129	6.7	36
tt0606024	8.3	2905
tt4719276	10.0	6
tt0931467	6.7	33
tt9888434	7.3	42
tt18069512	7.8	73
tt4286350	4.2	29
tt21241244	8.7	15
tt7852804	7.3	9
tt1878842	6.1	38
tt0541301	6.4	58
tt0480794	6.0	13
tt0397054	9.3	18
tt0794741	7.4	24
tt0518839	8.0	55
tt11998420	7.6	12
tt5105216	6.6	14
tt0957955	7.9	29
tt2327705	7.0	8
tt2905310	10.0	36
tt0309325	6.0	67
tt1541803	7.8	18
tt0062398	6.2	11
tt0512840	8.3	1958
tt4071282	6.8	535
tt0540450	7.2	14
tt1346178	6.2	10
tt0016902	5.6	27
tt0949529	5.5	38
tt0244554	8.3	68
tt7333442	8.0	8
tt0338589	6.6	37
tt1191376	7.5	25
tt0150592	4.5	31
tt0100748	6.8	29
tt0956440	7.1	24
tt1238990	6.8	7
tt2384975	5.9	9
tt0258443	5.8	35
tt15766676	5.2	49
tt2224378	5.8	12
tt0369099	7.1	332
tt2114440	4.9	1957
tt0313616	6.6	16
tt12053704	7.1	405
tt0703521	7.3	11
tt4847478	5.4	20
tt0430898	8.1	152
tt0196587	5.0	97
tt0672542	6.0	9
tt2274818	7.1	614
tt18454028	7.5	13
tt26425290	9.2	6
tt6317496	8.1	504
tt12728192	7.2	17
tt1302482	7.4	600
tt0772459	8.5	28
tt4620468	8.2	21
tt0289625	3.9	415
tt11126902	8.7	6
tt4575100	3.9	148
tt7440380	7.7	6
tt0847555	9.6	9
tt3532780	5.2	5
tt4374208	8.2	20662
tt9383696	6.6	8
tt0450827	6.2	1730
tt0457437	6.3	1259
tt9413164	5.4	395
tt0280840	7.5	141
tt0803676	6.0	25
tt1084937	6.1	78
tt0684415	7.1	7
tt5653074	7.8	19
tt6118004	6.7	14
tt0073358	5.3	59
tt4999818	8.2	20
tt0956385	7.0	12
tt12672868	3.9	16
tt0320788	5.8	21
tt1648494	8.4	3398
tt0088857	6.7	254
tt0338244	7.8	7
tt8484222	7.0	7
tt3849646	8.7	11
tt4523910	6.7	2974
tt0118901	5.9	2187
tt2979106	6.6	14
tt1251432	7.5	50
tt0818702	4.6	66
tt2679114	6.4	143
tt19099482	8.0	6
tt4431620	7.9	8
tt3262412	8.1	2353
tt2900962	8.2	16
tt0255763	7.3	479
tt0697909	7.8	5
tt14668748	5.1	7
tt0732080	7.4	50
tt2245359	6.3	20
tt19653802	7.3	21
tt10588356	5.6	5
tt3896198	7.6	694631
tt1484328	8.1	1548
tt0171793	6.6	5
tt0686868	7.8	300
tt0571577	7.7	97
tt1754733	5.8	76
tt4019710	6.5	25
tt1155729	4.4	19
tt0997009	7.6	150
tt12502954	6.4	9
tt4076430	7.3	9
tt8617996	9.0	6
tt0316967	4.7	82
tt9078974	6.8	15
tt1433823	7.4	148
tt1340561	4.4	16
tt6675888	5.9	21
tt1414477	8.1	127
tt7256442	6.8	49
tt8249698	6.8	13
tt0095039	4.7	114
tt8487438	7.8	12
tt0598259	7.7	10
tt0317913	5.8	21
tt3977316	6.3	17
tt1271999	7.1	11
tt0562692	6.2	20
tt0445971	8.5	15
tt0354859	8.2	654
tt6569172	6.1	38
tt0507192	5.4	35
tt0686842	6.2	14
tt1558973	7.9	32
tt0850841	7.2	103
tt0943237	4.0	157
tt12332094	7.0	11
tt0850533	7.2	10
tt6137588	7.1	24
tt0478971	6.4	210
tt20926690	6.1	29
tt8585576	1.0	9
tt7010666	8.5	19
tt2925066	7.9	52
tt7587054	7.4	14
tt7837168	9.1	17
tt18773996	8.2	6
tt0174260	4.8	33
tt3952324	8.0	180
tt0491901	6.7	480
tt2378521	8.3	23
tt6138626	6.7	18
tt20912468	1.4	620
tt12820692	7.8	211
tt2261874	7.5	20
tt5347160	6.3	37
tt9690596	8.0	512
tt8372914	8.1	13
tt3632260	6.7	28
tt10507902	3.9	110
tt12497216	4.9	417
tt0503695	5.8	62
tt0094070	5.3	907
tt1300341	4.4	22
tt0363493	3.5	55
tt1631401	7.8	5
tt12001934	8.0	12
tt0559692	5.8	8
tt16221930	8.8	36
tt4509008	7.6	255
tt1401828	8.2	10
tt8919586	7.4	13
tt1075601	7.2	7
tt2548342	6.2	9
tt10628546	6.3	11
tt2209847	6.1	12
tt6914792	8.6	8
tt2757456	4.0	115
tt11600800	8.2	205
tt0045124	7.4	3020
tt0537407	5.4	15
tt1095324	7.0	280
tt1698101	7.8	250
tt0810896	7.7	74
tt0127628	5.0	70
tt0403203	5.6	108
tt0797476	8.2	20
tt0749406	7.7	245
tt21611364	10.0	5
tt1749100	7.6	1712
tt1596931	8.4	15
tt1086795	6.8	248
tt0894070	8.0	723
tt4402004	5.2	16
tt8619848	5.8	6
tt6325200	7.9	30
tt0428716	6.5	105
tt0120511	8.6	14
tt0746319	7.3	50
tt13721828	6.2	4326
tt0668314	8.8	2213
tt8737258	9.1	31
tt5846744	4.0	993
tt1675856	6.0	27
tt8975324	7.7	236
tt7631308	8.0	7
tt6841496	6.4	12
tt0363707	4.8	17
tt0343121	7.9	9658
tt3430022	3.4	19
tt3374740	8.2	181
tt0112121	7.6	7
tt0929864	6.9	1656
tt3161748	7.9	20
tt0375700	7.3	7
tt12728446	6.8	44
tt5993796	7.8	101
tt1269860	7.6	46
tt11552400	7.5	123
tt14442250	7.4	5
tt0137223	8.5	25
tt0030997	6.5	493
tt2081254	7.5	40
tt0323725	7.1	70
tt22441528	7.5	808
tt23558900	9.8	38
tt1008995	7.2	105
tt3613850	5.4	15
tt6311814	7.2	10
tt12131440	7.4	19
tt0503460	7.9	41
tt2731584	5.0	6
tt8105958	8.1	2019
tt0096407	7.2	27
tt0073277	6.2	6
tt11318194	5.5	30
tt9420054	5.2	8
tt0584351	6.1	10
tt14728976	7.8	6
tt1758623	5.6	8
tt0569729	7.2	6
tt4591230	6.7	52
tt0695264	5.6	22
tt5362488	5.7	18
tt0492571	5.5	525
tt0958721	6.9	38
tt1358821	6.9	10
tt0179056	6.6	9
tt0971445	6.1	23
tt9080672	6.1	375
tt2013589	7.1	19
tt14433238	6.6	13
tt1121151	7.4	5
tt8866552	7.6	25
tt0680602	8.2	45
tt2324137	5.3	9
tt6693910	9.0	5
tt0038090	5.7	13
tt5267840	10.0	7
tt9015816	6.3	7
tt8380852	9.8	6
tt0024895	6.0	673
tt0362294	6.8	54
tt7984514	6.6	6
tt1365025	8.5	14
tt11791166	3.0	11
tt1979419	7.4	20
tt12343946	7.0	10
tt11235310	5.8	86
tt2713654	9.4	12
tt12981436	4.6	5
tt1016097	7.1	136
tt0111403	6.3	3242
tt6030254	7.7	13
tt0817983	7.0	132
tt0028176	5.7	214
tt5962332	7.4	89
tt1097010	6.9	36
tt1348022	5.6	6
tt0308595	6.6	896
